,filename,sgpa,cgpa
15123,22021003013_1800265235.html,,
15124,22021003013_1800265242.html,,
15125,22021003013_1800265589.html,7.21,7.21
15126,22021003013_1800265760.html,8.23,7.74
15127,22021003013_1800266011.html,8.08,7.85
15128,22021005001_1800265531.html,4.92,4.92
15129,22021005001_1800265773.html,5.11,5.37
15130,22021005001_1800265901.html,5.67,5.67
15131,22021005001_1800265902.html,5.96,5.83
15132,22021005001_1800265903.html,4.76,5.48
15133,22021005002_1800265531.html,4.04,4.04
15134,22021005002_1800265773.html,5.36,5.1
15135,22021005002_1800265901.html,6.67,6.67
15136,22021005002_1800265903.html,4.72,5.52
15137,22021005003_1800265531.html,4.5,4.5
15138,22021005003_1800265773.html,5.21,5.69
15139,22021005003_1800265903.html,4.52,5.94
15140,22021005004_1800265531.html,6.54,6.54
15141,22021005004_1800265773.html,7.0,7.13
15142,22021005004_1800265903.html,7.52,7.53
15143,22021005006_1800265531.html,3.04,3.04
15144,22021005006_1800265773.html,5.25,4.23
15145,22021005006_1800265901.html,3.04,3.04
15146,22021005006_1800265903.html,4.6,4.35
15147,22021005007_1800265531.html,8.25,8.25
15148,22021005007_1800265773.html,8.5,8.38
15149,22021005007_1800265903.html,8.24,8.34
15150,22021005008_1800265531.html,6.42,6.42
15151,22021005008_1800265773.html,7.43,7.31
15152,22021005008_1800265903.html,6.24,6.96
15153,22021005009_1800265531.html,5.83,5.83
15154,22021005009_1800265773.html,5.5,6.12
15155,22021005009_1800265903.html,3.84,5.96
15156,22021005010_1800265531.html,6.92,6.92
15157,22021005010_1800265773.html,6.86,6.88
15158,22021005010_1800265903.html,6.8,6.86
15159,22021005011_1800265531.html,4.67,4.67
15160,22021005011_1800265773.html,4.36,4.96
15161,22021005011_1800265901.html,5.67,5.67
15162,22021005011_1800265902.html,4.36,4.96
15163,22021005011_1800265903.html,3.6,4.52
15164,22021005012_1800265531.html,2.0,2.0
15165,22021005012_1800265773.html,1.79,1.88
15166,22021005012_1800265901.html,2.75,2.75
15167,22021005012_1800265903.html,1.68,1.82
15168,22021005013_1800265531.html,7.29,7.29
15169,22021005013_1800265773.html,4.46,5.77
15170,22021005013_1800265903.html,6.24,6.47
15171,22021005016_1800265531.html,4.04,4.04
15172,22021005016_1800265773.html,4.54,5.17
15173,22021005016_1800265901.html,5.92,5.92
15174,22021005016_1800265903.html,7.08,6.03
15175,22021005017_1800265531.html,5.04,5.04
15176,22021005017_1800265773.html,5.54,5.77
15177,22021005017_1800265901.html,6.04,6.04
15178,22021005017_1800265903.html,7.2,7.01
15179,22021005019_1800265531.html,6.96,6.96
15180,22021005019_1800265773.html,7.93,7.48
15181,22021005019_1800265903.html,7.8,7.58
15182,22021005022_1800265531.html,4.0,4.0
15183,22021005022_1800265773.html,6.93,6.38
15184,22021005022_1800265903.html,6.92,6.56
15185,22021005023_1800265531.html,4.38,4.38
15186,22021005023_1800265773.html,3.96,4.69
15187,22021005023_1800265901.html,5.54,5.54
15188,22021005023_1800265902.html,5.82,5.69
15189,22021005023_1800265903.html,3.64,4.35
15190,22021005024_1800265531.html,4.67,4.67
15191,22021005024_1800265773.html,4.61,4.63
15192,22021005024_1800265903.html,5.76,5.55
15193,22021005026_1800265531.html,6.13,6.13
15194,22021005026_1800265773.html,7.68,6.96
15195,22021005026_1800265901.html,6.88,6.88
15196,22021005026_1800265903.html,7.44,7.12
15197,22021005028_1800265531.html,4.67,4.67
15198,22021005028_1800265773.html,6.96,5.9
15199,22021005028_1800265903.html,5.92,5.91
15200,22021005029_1800265531.html,1.75,1.75
15201,22021005029_1800265773.html,4.96,3.48
15202,22021005029_1800265901.html,1.75,1.75
15203,22021005029_1800265903.html,2.64,3.21
15204,22021101001_1800265468.html,4.54,4.54
15205,22021101001_1800265788.html,6.15,6.15
15206,22021101001_1800265813.html,4.04,5.1
15207,22021101001_1800265930.html,6.85,6.85
15208,22021101001_1800265931.html,6.42,6.63
15209,22021101001_1800265932.html,3.42,5.56
15210,22021101002_1800265468.html,5.0,5.0
15211,22021101002_1800265788.html,5.0,5.0
15212,22021101002_1800265813.html,3.96,4.48
15213,22021101002_1800265930.html,7.42,7.42
15214,22021101002_1800265931.html,6.81,7.12
15215,22021101002_1800265932.html,3.38,5.87
15216,22021101003_1800265468.html,6.19,6.19
15217,22021101003_1800265788.html,6.19,6.19
15218,22021101003_1800265813.html,7.19,6.69
15219,22021101003_1800265930.html,7.12,7.12
15220,22021101003_1800265932.html,6.81,7.04
15221,22021101004_1800265468.html,4.23,4.23
15222,22021101004_1800265788.html,5.62,5.62
15223,22021101004_1800265813.html,1.23,3.42
15224,22021101004_1800265930.html,6.54,6.54
15225,22021101004_1800265931.html,4.88,5.71
15226,22021101004_1800265932.html,2.0,4.47
15227,22021101006_1800265468.html,3.73,3.73
15228,22021101006_1800265788.html,4.65,4.65
15229,22021101006_1800265813.html,1.23,2.94
15230,22021101006_1800265930.html,6.27,6.27
15231,22021101006_1800265931.html,5.0,5.63
15232,22021101006_1800265932.html,2.0,4.42
15233,22021101008_1800265468.html,4.23,4.23
15234,22021101008_1800265788.html,5.31,5.31
15235,22021101008_1800265813.html,2.58,3.94
15236,22021101008_1800265930.html,6.12,6.12
15237,22021101008_1800265931.html,5.54,5.83
15238,22021101008_1800265932.html,2.69,4.78
15239,22021103001_1800265235.html,,
15240,22021103001_1800265242.html,,
15241,22021103001_1800265589.html,6.5,6.5
15242,22021103001_1800265759.html,6.5,6.5
15243,22021103001_1800265760.html,7.15,6.83
15244,22021103001_1800266008.html,6.5,6.5
15245,22021103001_1800266011.html,6.5,6.71
15246,22021103004_1800265235.html,,
15247,22021103004_1800265242.html,,
15248,22021103004_1800265589.html,3.0,3.0
15249,22021103004_1800265759.html,3.92,3.92
15250,22021103004_1800265760.html,1.5,2.71
15251,22021103004_1800266008.html,4.61,4.61
15252,22021103004_1800266010.html,6.26,5.44
15253,22021103004_1800266011.html,3.34,4.74
15254,22021103005_1800265235.html,,
15255,22021103005_1800265242.html,,
15256,22021103005_1800265589.html,7.19,7.19
15257,22021103005_1800265760.html,7.12,7.15
15258,22021103005_1800266011.html,7.73,7.34
15259,22021105001_1800265531.html,7.85,7.85
15260,22021105001_1800265773.html,8.0,7.93
15261,22021105001_1800265903.html,7.96,7.94
15262,22021201003_1800265468.html,6.54,6.54
15263,22021201003_1800265813.html,7.83,7.58
15264,22021201003_1800265932.html,6.83,7.34
15265,22021201009_1800265468.html,5.62,5.62
15266,22021201009_1800265788.html,6.42,6.42
15267,22021201009_1800265813.html,5.25,5.86
15268,22021201009_1800265931.html,6.13,6.28
15269,22021201009_1800265932.html,6.79,6.45
15270,22021201013_1800265468.html,7.0,7.0
15271,22021201013_1800265788.html,7.0,7.0
15272,22021201013_1800265813.html,7.75,7.36
15273,22021201013_1800265932.html,6.0,7.2
15274,22021201015_1800265468.html,8.04,8.04
15275,22021201015_1800265813.html,6.88,7.48
15276,22021201015_1800265932.html,4.96,6.66
15277,22021201016_1800265468.html,6.92,6.92
15278,22021201016_1800265813.html,4.75,5.88
15279,22021201016_1800265932.html,2.29,4.72
15280,22021201017_1800265468.html,7.35,7.35
15281,22021201017_1800265813.html,7.21,7.28
15282,22021201017_1800265932.html,6.04,6.88
15283,22021201021_1800265468.html,5.5,5.5
15284,22021201021_1800265788.html,7.12,7.12
15285,22021201021_1800265813.html,2.5,4.9
15286,22021201021_1800265931.html,4.13,5.68
15287,22021201021_1800265932.html,2.29,4.58
15288,22021201022_1800265468.html,7.0,7.0
15289,22021201022_1800265788.html,7.81,7.81
15290,22021201022_1800265813.html,7.75,7.78
15291,22021201022_1800265932.html,6.79,7.46
15292,22021201030_1800265468.html,6.92,6.92
15293,22021201030_1800265813.html,3.79,5.42
15294,22021201030_1800265932.html,4.21,5.27
15295,22021201031_1800265468.html,8.12,8.12
15296,22021201031_1800265813.html,3.42,5.86
15297,22021201031_1800265931.html,4.29,6.28
15298,22021201031_1800265932.html,6.83,6.46
15299,22021201033_1800265468.html,6.73,6.73
15300,22021201033_1800265788.html,6.73,6.73
15301,22021201033_1800265813.html,5.08,5.94
15302,22021201033_1800265931.html,6.83,7.2
15303,22021201033_1800265932.html,6.08,6.84
15304,22021201038_1800265468.html,2.77,2.77
15305,22021201038_1800265788.html,2.77,2.77
15306,22021201038_1800265813.html,4.0,3.36
15307,22021201038_1800265930.html,5.65,5.65
15308,22021201038_1800265932.html,2.29,4.03
15309,22021203002_1800265235.html,,
15310,22021203002_1800265242.html,,
15311,22021203002_1800265589.html,1.5,1.5
15312,22021203002_1800265759.html,5.23,5.23
15313,22021203002_1800265760.html,4.08,4.68
15314,22021203002_1800266010.html,4.08,4.68
15315,22021203002_1800266011.html,3.16,4.18
15316,22021203003_1800265235.html,,
15317,22021203003_1800265242.html,,
15318,22021203003_1800265589.html,7.65,7.65
15319,22021203003_1800265760.html,7.79,7.72
15320,22021203003_1800266011.html,8.0,7.81
15321,22021203005_1800265235.html,,
15322,22021203005_1800265242.html,,
15323,22021203005_1800265589.html,6.96,6.96
15324,22021203005_1800265759.html,6.96,6.96
15325,22021203005_1800265760.html,7.25,7.1
15326,22021203005_1800266008.html,7.76,7.76
15327,22021203005_1800266010.html,8.25,8.0
15328,22021203005_1800266011.html,6.75,7.59
15329,22021301001_1800265468.html,5.13,5.13
15330,22021301001_1800265788.html,6.13,6.13
15331,22021301001_1800265813.html,2.04,4.0
15332,22021301001_1800265932.html,1.75,3.27
15333,22021301015_1800265468.html,3.25,3.25
15334,22021301015_1800265788.html,3.25,3.25
15335,22021301015_1800265813.html,1.23,2.2
15336,22021301015_1800265931.html,3.38,3.32
15337,22021301015_1800265932.html,1.17,2.62
15338,22021303006_1800265235.html,,
15339,22021303006_1800265242.html,,
15340,22021303006_1800265589.html,7.79,7.79
15341,22021303006_1800265760.html,7.31,7.54
15342,22021303006_1800266011.html,6.29,7.13
15343,22021303007_1800265235.html,,
15344,22021303007_1800265242.html,,
15345,22021303007_1800265589.html,6.25,6.25
15346,22021303007_1800265759.html,6.25,6.25
15347,22021303007_1800265760.html,6.38,6.32
15348,22021303007_1800266011.html,5.83,6.32
15349,22021303008_1800265235.html,,
15350,22021303008_1800265242.html,,
15351,22021303008_1800265589.html,6.96,6.96
15352,22021303008_1800265759.html,6.96,6.96
15353,22021303008_1800265760.html,7.62,7.3
15354,22021303008_1800266008.html,6.95,6.95
15355,22021303008_1800266011.html,7.12,7.24
15356,22021303009_1800265235.html,,
15357,22021303009_1800265242.html,,
15358,22021303009_1800265589.html,3.33,3.33
15359,22021303009_1800265760.html,3.92,3.64
15360,22021303009_1800266011.html,4.58,4.13
15361,22021305004_1800265531.html,3.17,3.17
15362,22021305004_1800265773.html,1.29,2.15
15363,22021305004_1800265902.html,2.25,2.67
15364,22021305004_1800265903.html,1.04,1.79
15365,22021401004_1800265468.html,8.0,8.0
15366,22021401004_1800265813.html,6.88,7.44
15367,22021401004_1800265932.html,4.5,6.73
15368,22021403002_1800265235.html,,
15369,22021403002_1800265242.html,,
15370,22021403002_1800265589.html,2.08,2.08
15371,22021403002_1800265759.html,3.0,3.0
15372,22021403002_1800265760.html,4.31,3.65
15373,22021403002_1800266008.html,4.07,4.07
15374,22021403002_1800266010.html,6.19,5.13
15375,22021403002_1800266011.html,5.26,5.17
15376,22021403003_1800265235.html,,
15377,22021403003_1800265242.html,,
15378,22021403003_1800265589.html,6.62,6.62
15379,22021403003_1800265759.html,6.62,6.62
15380,22021403003_1800265760.html,7.58,7.1
15381,22021403003_1800266008.html,6.61,6.61
15382,22021403003_1800266011.html,6.88,7.02
15383,22021403005_1800265235.html,,
15384,22021403005_1800265242.html,,
15385,22021403005_1800265589.html,5.85,5.85
15386,22021403005_1800265760.html,6.19,6.02
15387,22021403005_1800266008.html,6.92,6.92
15388,22021403005_1800266010.html,7.0,6.96
15389,22021403005_1800266011.html,4.42,6.11
15390,22021403007_1800265235.html,,
15391,22021403007_1800265242.html,,
15392,22021403007_1800265589.html,5.73,5.73
15393,22021403007_1800265759.html,5.73,5.73
15394,22021403007_1800265760.html,3.58,4.65
15395,22021403007_1800266010.html,6.5,6.11
15396,22021403007_1800266011.html,5.19,5.8
15397,22021403008_1800265235.html,,
15398,22021403008_1800265242.html,,
15399,22021403008_1800265589.html,6.23,6.23
15400,22021403008_1800265759.html,6.23,6.23
15401,22021403008_1800265760.html,5.0,5.62
15402,22021403008_1800266008.html,6.23,6.23
15403,22021403008_1800266010.html,6.88,6.55
15404,22021403008_1800266011.html,6.07,6.39
15405,22021405002_1800265531.html,7.69,7.69
15406,22021405002_1800265773.html,7.46,7.57
15407,22021405002_1800265903.html,7.78,7.9
15408,22021405003_1800265531.html,3.85,3.85
15409,22021405003_1800265773.html,5.07,4.48
15410,22021405003_1800265902.html,6.36,5.15
15411,22021405003_1800265903.html,6.41,5.27
15412,22021405004_1800265531.html,6.38,6.38
15413,22021405004_1800265773.html,5.86,6.11
15414,22021405004_1800265903.html,3.78,5.33
15415,22021405005_1800265531.html,5.08,5.08
15416,22021405005_1800265773.html,6.43,6.56
15417,22021405005_1800265901.html,6.69,6.69
15418,22021405005_1800265903.html,6.22,6.88
15419,22021505001_1800265531.html,4.77,4.77
15420,22021505001_1800265773.html,3.64,4.19
15421,22021505001_1800265903.html,5.6,5.2
15422,22021505002_1800265531.html,4.08,4.08
15423,22021505002_1800265773.html,2.14,3.07
15424,22021505002_1800265903.html,3.64,3.56
15425,23010101001_1800265991.html,5.13,5.13
15426,23010101002_1800265991.html,7.04,7.04
15427,23010101003_1800265991.html,3.0,3.0
15428,23010101004_1800265991.html,3.39,3.39
15429,23010101005_1800265991.html,5.78,5.78
15430,23010101006_1800265991.html,6.87,6.87
15431,23010101007_1800265991.html,6.83,6.83
15432,23010101009_1800265991.html,7.65,7.65
15433,23010101010_1800265991.html,1.61,1.61
15434,23010101011_1800265991.html,6.65,6.65
15435,23010101012_1800265991.html,7.43,7.43
15436,23010101013_1800265991.html,7.09,7.09
15437,23010101014_1800265991.html,6.22,6.22
15438,23010101015_1800265991.html,6.3,6.3
15439,23010101016_1800265991.html,4.17,4.17
15440,23010101017_1800265991.html,2.43,2.43
15441,23010101018_1800265991.html,6.61,6.61
15442,23010101019_1800265991.html,4.43,4.43
15443,23010101020_1800265991.html,4.87,4.87
15444,23010101021_1800265991.html,3.48,3.48
15445,23010101022_1800265991.html,4.3,4.3
15446,23010101023_1800265991.html,6.96,6.96
15447,23010101024_1800265991.html,6.65,6.65
15448,23010101026_1800265991.html,3.57,3.57
15449,23010101028_1800265991.html,5.48,5.48
15450,23010101029_1800265991.html,5.35,5.35
15451,23010101030_1800265991.html,3.65,3.65
15452,23010101031_1800265991.html,7.91,7.91
15453,23010101032_1800265991.html,1.52,1.52
15454,23010101033_1800265991.html,3.17,3.17
15455,23010101034_1800265991.html,7.0,7.0
15456,23010101035_1800265991.html,7.48,7.48
15457,23010101037_1800265991.html,4.13,4.13
15458,23010101041_1800265991.html,5.7,5.7
15459,23010101042_1800265991.html,5.22,5.22
15460,23010101043_1800265991.html,3.04,3.04
15461,23010101044_1800265991.html,1.61,1.61
15462,23010101045_1800265991.html,7.17,7.17
15463,23010101046_1800265991.html,5.17,5.17
15464,23010101047_1800265991.html,3.13,3.13
15465,23010101048_1800265991.html,6.61,6.61
15466,23010101049_1800265991.html,4.57,4.57
15467,23010101051_1800265991.html,4.48,4.48
15468,23010101052_1800265991.html,8.17,8.17
15469,23010101054_1800265991.html,4.09,4.09
15470,23010101057_1800265991.html,6.65,6.65
15471,23010101058_1800265991.html,4.26,4.26
15472,23010101059_1800265991.html,5.43,5.43
15473,23010101061_1800265991.html,4.39,4.39
15474,23010101062_1800265991.html,6.0,6.0
15475,23010101064_1800265991.html,2.26,2.26
15476,23010101065_1800265991.html,7.7,7.7
15477,23010101066_1800265991.html,6.83,6.83
15478,23010101067_1800265991.html,5.22,5.22
15479,23010101068_1800265991.html,5.78,5.78
15480,23010101069_1800265991.html,6.87,6.87
15481,23010101070_1800265991.html,7.39,7.39
15482,23010101071_1800265991.html,7.09,7.09
15483,23010101072_1800265991.html,7.17,7.17
15484,23010101074_1800265991.html,7.48,7.48
15485,23010101075_1800265991.html,6.52,6.52
15486,23010102010_1800266016.html,7.39,7.39
15487,23010102012_1800266016.html,5.09,5.09
15488,23010102013_1800266016.html,5.52,5.52
15489,23010102014_1800266016.html,7.13,7.13
15490,23010102015_1800266016.html,8.22,8.22
15491,23010102016_1800266016.html,6.87,6.87
15492,23010102018_1800266016.html,3.3,3.3
15493,23010102020_1800266016.html,6.61,6.61
15494,23010102021_1800266016.html,6.48,6.48
15495,23010102022_1800266016.html,7.09,7.09
15496,23010102024_1800266016.html,7.13,7.13
15497,23010102025_1800266016.html,2.39,2.39
15498,23010102026_1800266016.html,3.3,3.3
15499,23010102028_1800266016.html,8.17,8.17
15500,23010102029_1800266016.html,7.65,7.65
15501,23010102030_1800266016.html,7.26,7.26
15502,23010102031_1800266016.html,2.78,2.78
15503,23010102032_1800266016.html,3.35,3.35
15504,23010102033_1800266016.html,6.87,6.87
15505,23010102034_1800266016.html,7.78,7.78
15506,23010102035_1800266016.html,7.22,7.22
15507,23010102036_1800266016.html,7.83,7.83
15508,23010102038_1800266016.html,5.43,5.43
15509,23010102039_1800266016.html,7.91,7.91
15510,23010102040_1800266016.html,6.83,6.83
15511,23010102043_1800266016.html,6.57,6.57
15512,23010102044_1800266016.html,4.78,4.78
15513,23010102045_1800266016.html,3.57,3.57
15514,23010102046_1800266016.html,7.39,7.39
15515,23010102047_1800266016.html,4.39,4.39
15516,23010102048_1800266016.html,8.57,8.57
15517,23010102049_1800266016.html,7.43,7.43
15518,23010102050_1800266016.html,6.35,6.35
15519,23010102051_1800266016.html,2.04,2.04
15520,23010102052_1800266016.html,6.26,6.26
15521,23010102053_1800266016.html,1.48,1.48
15522,23010102054_1800266016.html,4.09,4.09
15523,23010102055_1800266016.html,5.0,5.0
15524,23010102056_1800266016.html,5.39,5.39
15525,23010102057_1800266016.html,6.3,6.3
15526,23010102058_1800266016.html,5.52,5.52
15527,23010102059_1800266016.html,2.87,2.87
15528,23010102060_1800266016.html,7.74,7.74
15529,23010102061_1800266016.html,8.04,8.04
15530,23010102062_1800266016.html,6.83,6.83
15531,23010102063_1800266016.html,6.22,6.22
15532,23010102064_1800266016.html,6.74,6.74
15533,23010102065_1800266016.html,7.87,7.87
15534,23010102066_1800266016.html,8.13,8.13
15535,23010102067_1800266016.html,6.87,6.87
15536,23010102068_1800266016.html,6.57,6.57
15537,23010102069_1800266016.html,6.96,6.96
15538,23010102070_1800266016.html,7.26,7.26
15539,23010102071_1800266016.html,6.52,6.52
15540,23010102073_1800266016.html,8.17,8.17
15541,23010102074_1800266016.html,7.83,7.83
15542,23010102075_1800266016.html,2.39,2.39
15543,23010102076_1800266016.html,3.7,3.7
15544,23010104001_1800265989.html,2.48,2.48
15545,23010104002_1800265989.html,3.17,3.17
15546,23010104003_1800265989.html,6.52,6.52
15547,23010104004_1800265989.html,5.61,5.61
15548,23010104005_1800265989.html,6.48,6.48
15549,23010104006_1800265989.html,6.65,6.65
15550,23010104007_1800265989.html,6.65,6.65
15551,23010104008_1800265989.html,6.48,6.48
15552,23010104009_1800265989.html,3.17,3.17
15553,23010104011_1800265989.html,2.17,2.17
15554,23010104012_1800265989.html,5.52,5.52
15555,23010104013_1800265989.html,6.91,6.91
15556,23010104014_1800265989.html,7.0,7.0
15557,23010104015_1800265989.html,4.0,4.0
15558,23010104016_1800265989.html,5.48,5.48
15559,23010104018_1800265989.html,5.48,5.48
15560,23010104019_1800265989.html,4.87,4.87
15561,23010104020_1800265989.html,3.74,3.74
15562,23010104021_1800265989.html,1.52,1.52
15563,23010104022_1800265989.html,6.74,6.74
15564,23010104023_1800265989.html,5.57,5.57
15565,23010104024_1800265989.html,5.61,5.61
15566,23010104025_1800265989.html,4.43,4.43
15567,23010104026_1800265989.html,3.13,3.13
15568,23010104027_1800265989.html,3.87,3.87
15569,23010104028_1800265989.html,6.65,6.65
15570,23010104029_1800265989.html,5.52,5.52
15571,23010104030_1800265989.html,4.39,4.39
15572,23010104031_1800265989.html,5.13,5.13
15573,23010104032_1800265989.html,6.78,6.78
15574,23010104034_1800265989.html,5.22,5.22
15575,23010104035_1800265989.html,6.96,6.96
15576,23010104036_1800265989.html,4.26,4.26
15577,23010104037_1800265989.html,5.48,5.48
15578,23010104038_1800265989.html,4.91,4.91
15579,23010104039_1800265989.html,6.7,6.7
15580,23010104040_1800265989.html,3.17,3.17
15581,23010104041_1800265989.html,3.22,3.22
15582,23010104042_1800265989.html,5.17,5.17
15583,23010104043_1800265989.html,5.43,5.43
15584,23010104044_1800265989.html,2.09,2.09
15585,23010104045_1800265989.html,1.48,1.48
15586,23010104046_1800265989.html,3.0,3.0
15587,23010104047_1800265989.html,7.09,7.09
15588,23010104048_1800265989.html,3.22,3.22
15589,23010104049_1800265989.html,4.39,4.39
15590,23010104050_1800265989.html,2.52,2.52
15591,23010104051_1800265989.html,6.04,6.04
15592,23010104052_1800265989.html,6.74,6.74
15593,23010104053_1800265989.html,5.13,5.13
15594,23010104054_1800265989.html,3.35,3.35
15595,23010104055_1800265989.html,6.13,6.13
15596,23010104056_1800265989.html,6.09,6.09
15597,23010104057_1800265989.html,7.52,7.52
15598,23010104058_1800265989.html,4.74,4.74
15599,23010104059_1800265989.html,4.78,4.78
15600,23010104061_1800265989.html,7.09,7.09
15601,23010104062_1800265989.html,5.0,5.0
15602,23010104063_1800265989.html,7.17,7.17
15603,23010104064_1800265989.html,5.26,5.26
15604,23010104065_1800265989.html,7.39,7.39
15605,23010104066_1800265989.html,5.78,5.78
15606,23010104067_1800265989.html,4.17,4.17
15607,23010104068_1800265989.html,3.39,3.39
15608,23010104070_1800265989.html,3.22,3.22
15609,23010104071_1800265989.html,5.43,5.43
15610,23010104072_1800265989.html,5.7,5.7
15611,23010104073_1800265989.html,9.17,9.17
15612,23010104074_1800265989.html,6.57,6.57
15613,23010106002_1800265980.html,2.7,2.7
15614,23010106003_1800265980.html,3.43,3.43
15615,23010106004_1800265980.html,7.35,7.35
15616,23010106005_1800265980.html,4.65,4.65
15617,23010106006_1800265980.html,4.35,4.35
15618,23010106007_1800265980.html,5.78,5.78
15619,23010106008_1800265980.html,6.48,6.48
15620,23010106009_1800265980.html,1.78,1.78
15621,23010106010_1800265980.html,1.74,1.74
15622,23010106011_1800265980.html,6.65,6.65
15623,23010106012_1800265980.html,5.83,5.83
15624,23010106013_1800265980.html,1.83,1.83
15625,23010106015_1800265980.html,3.39,3.39
15626,23010106016_1800265980.html,7.35,7.35
15627,23010106017_1800265980.html,2.43,2.43
15628,23010106018_1800265980.html,5.7,5.7
15629,23010106019_1800265980.html,2.17,2.17
15630,23010106020_1800265980.html,4.87,4.87
15631,23010106021_1800265980.html,3.52,3.52
15632,23010106022_1800265980.html,1.65,1.65
15633,23010106023_1800265980.html,4.35,4.35
15634,23010106024_1800265980.html,2.43,2.43
15635,23010106025_1800265980.html,6.09,6.09
15636,23010106027_1800265980.html,2.39,2.39
15637,23010106028_1800265980.html,5.09,5.09
15638,23010106030_1800265980.html,2.35,2.35
15639,23010106031_1800265980.html,2.43,2.43
15640,23010106032_1800265980.html,2.26,2.26
15641,23010106033_1800265980.html,3.26,3.26
15642,23010106034_1800265980.html,7.91,7.91
15643,23010106035_1800265980.html,2.91,2.91
15644,23010106036_1800265980.html,2.35,2.35
15645,23010106037_1800265980.html,4.17,4.17
15646,23010106038_1800265980.html,2.09,2.09
15647,23010106039_1800265980.html,4.48,4.48
15648,23010106040_1800265980.html,2.04,2.04
15649,23010106042_1800265980.html,7.3,7.3
15650,23010106043_1800265980.html,3.04,3.04
15651,23010106044_1800265980.html,4.04,4.04
15652,23010106045_1800265980.html,4.22,4.22
15653,23010106046_1800265980.html,6.13,6.13
15654,23010106047_1800265980.html,7.48,7.48
15655,23010106049_1800265980.html,2.22,2.22
15656,23010106051_1800265980.html,2.91,2.91
15657,23010106052_1800265980.html,3.65,3.65
15658,23010106053_1800265980.html,5.04,5.04
15659,23010106054_1800265980.html,2.26,2.26
15660,23010106056_1800265980.html,2.26,2.26
15661,23010106057_1800265980.html,4.3,4.3
15662,23010106058_1800265980.html,2.22,2.22
15663,23010106059_1800265980.html,2.35,2.35
15664,23010106060_1800265980.html,4.43,4.43
15665,23010106061_1800265980.html,3.78,3.78
15666,23010106063_1800265980.html,2.39,2.39
15667,23010106064_1800265980.html,2.09,2.09
15668,23010106065_1800265980.html,4.22,4.22
15669,23010106067_1800265980.html,4.43,4.43
15670,23010106068_1800265980.html,1.52,1.52
15671,23010106069_1800265980.html,5.48,5.48
15672,23010106070_1800265980.html,2.0,2.0
15673,23010106071_1800265980.html,2.57,2.57
15674,23010106072_1800265980.html,3.22,3.22
15675,23010106073_1800265980.html,2.0,2.0
15676,23010106074_1800265980.html,3.78,3.78
15677,23010106075_1800265980.html,3.48,3.48
15678,23010106076_1800265980.html,4.78,4.78
15679,23010107002_1800265981.html,2.74,2.74
15680,23010107003_1800265981.html,7.04,7.04
15681,23010107004_1800265981.html,6.39,6.39
15682,23010107005_1800265981.html,1.74,1.74
15683,23010107006_1800265981.html,6.7,6.7
15684,23010107008_1800265981.html,7.43,7.43
15685,23010107009_1800265981.html,3.61,3.61
15686,23010107010_1800265981.html,1.61,1.61
15687,23010107011_1800265981.html,7.39,7.39
15688,23010107013_1800265981.html,2.7,2.7
15689,23010107014_1800265981.html,4.96,4.96
15690,23010107015_1800265981.html,1.74,1.74
15691,23010107016_1800265981.html,7.22,7.22
15692,23010107017_1800265981.html,3.04,3.04
15693,23010107019_1800265981.html,6.52,6.52
15694,23010107020_1800265981.html,4.22,4.22
15695,23010107021_1800265981.html,2.43,2.43
15696,23010107022_1800265981.html,2.43,2.43
15697,23010107023_1800265981.html,6.74,6.74
15698,23010203001_1800266016.html,5.48,5.48
15699,23010203002_1800266016.html,2.22,2.22
15700,23010203003_1800266016.html,4.74,4.74
15701,23010203004_1800266016.html,7.04,7.04
15702,23010203005_1800266016.html,3.96,3.96
15703,23010203007_1800266016.html,7.83,7.83
15704,23010203008_1800266016.html,5.35,5.35
15705,23010203009_1800266016.html,8.7,8.7
15706,23010203010_1800266016.html,1.52,1.52
15707,23010203011_1800266016.html,6.17,6.17
15708,23010203012_1800266016.html,7.48,7.48
15709,23010203016_1800266016.html,6.7,6.7
15710,23010203017_1800266016.html,7.22,7.22
15711,23010203018_1800266016.html,2.43,2.43
15712,23010203019_1800266016.html,8.09,8.09
15713,23010203021_1800266016.html,5.96,5.96
15714,23010203023_1800266016.html,6.96,6.96
15715,23010203024_1800266016.html,4.83,4.83
15716,23010203025_1800266016.html,7.17,7.17
15717,23010203026_1800266016.html,4.43,4.43
15718,23010203027_1800266016.html,6.04,6.04
15719,23010203029_1800266016.html,3.96,3.96
15720,23010203030_1800266016.html,2.57,2.57
15721,23010203031_1800266016.html,6.26,6.26
15722,23010203032_1800266016.html,7.3,7.3
15723,23010203034_1800266016.html,1.57,1.57
15724,23010203036_1800266016.html,7.04,7.04
15725,23010203037_1800266016.html,5.48,5.48
15726,23010203039_1800266016.html,5.09,5.09
15727,23010203040_1800266016.html,5.3,5.3
15728,23010203041_1800266016.html,9.09,9.09
15729,23010203043_1800266016.html,7.61,7.61
15730,23010203044_1800266016.html,3.26,3.26
15731,23010203046_1800266016.html,6.74,6.74
15732,23010203053_1800266016.html,8.65,8.65
15733,23010203054_1800266016.html,8.52,8.52
15734,23010203055_1800266016.html,1.52,1.52
15735,23010203057_1800266016.html,6.0,6.0
15736,23010203058_1800266016.html,1.61,1.61
15737,23010203061_1800266016.html,3.22,3.22
15738,23010204001_1800265989.html,2.7,2.7
